click_hotel_index_pv,click_hotel_index_search_pv,click_hotel_detail_pv,click_travel_index_pv,click_travel_index_search_pv,click_travel_index_pie_pv,click_travel_pre_order_pv,click_travel_detail_pv,page_cnt,launch_cnt,loc_mdd_duration,hotel_detail_pv,travel_detail_pv,long_sum_duration,long_max_duration,long_avg_duration,short_sum_duration,short_max_duration,short_avg_duration,poi_sum_duration,poi_max_duration,poi_avg_duration,hotel_sum_duration,hotel_max_duration,hotel_avg_duration,travel_sum_duration,travel_max_duration,travel_avg_duration
0,0,0,0,0,0,0,0,10,1,0,0,0,882.075,633.328,220.51875,0,0,0,5.262,5.262,5.262,0,0,0,0,0,0
0,0,0,1,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,2,0,0,1,167.225,76.778,41.80625,0,0,0,142.102,118.597,47.36733333,0,0,0,142.922,142.922,112.5132732
0,0,0,0,0,0,0,0,9,3,0,0,0,280.146,280.146,280.146,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,3,0,0,0,555.132261,383.745786,185.044087,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,5,0,0,0,226.344,82.988,45.2688,0,0,0,113.869,64.577,37.95633333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,4,0,0,0,21.366698,21.366698,21.366698,0,0,0,129.77635,32.530493,11.79785,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,5,0,0,1,0,0,0,0,0,0,179.436,70.209,11.21475,0,0,0,25.89,25.89,25.89
0,0,0,1,0,1,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69.750431,58.746761,34.8752155
0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,44.437,30.23,14.81233333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,6,0,0,0,485.140936,105.820507,53.90454844,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,5,0,0,0,391.851,264.848,78.3702,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,0,0,179.043071,110.289033,89.5215355,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,3,0,0,11,507.278,322.905,126.8195,32.291,20.243,8.07275,0,0,0,0,0,0,243.079,152.222,22.09809091
0,0,2,0,0,0,0,1,11,3,0,2,4,0,0,0,0,0,0,170.636,72.865,24.37657143,22.384,17.581,11.192,199.509,133.59,49.87725
0,0,0,0,0,0,0,0,11,1,0,0,0,779.38788,142.536956,64.94899,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,3,0,0,3,0,0,0,30.724356,16.878391,7.681089,0,0,0,0,0,0,27.399637,13.798498,9.133212333
1,0,0,6,0,2,0,0,25,6,1.569,0,0,100.017,62.391,50.0085,0,0,0,48.051,23.346,6.864428571,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,7,32.31662,0,0,9.175,9.175,9.175,0,0,0,13.664,11.433,6.832,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,5,0,0,0,369.281,341.042,123.0936667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,3,32.31662,0,0,0,0,0,0,0,0,128.331,48.681,14.259,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.08,1.08,1.08
0,0,0,0,0,0,0,0,14,3,0,0,0,19.02106,17.582556,9.51053,0,0,0,79.426612,51.000621,26.47553733,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,2,0,0,0,41.983,41.983,41.983,38.439,38.439,38.439,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,2,0,0,0,672.845,148.904,44.85633333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,896.83126,290.59266,112.5132732
0,0,2,0,0,0,0,5,14,5,0,3,2,87.176205,79.114714,43.5881025,0,0,0,0,0,0,37.82193,27.338961,12.60731,214.382642,154.710404,107.191321
2,0,0,0,0,0,0,9,9,3,0,0,6,35.068144,18.298881,8.767036,18.896899,9.631617,9.4484495,0,0,0,0,0,0,354.057454,290.59266,59.00957567
1,0,0,0,0,0,0,0,10,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,138.828619,24.775728,10.67912454
0,0,0,1,0,1,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,4,0,0,0,438.264,157.397,54.783,5.145,5.145,5.145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,5,0,0,0,280.01906,131.744188,40.00272286,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,4,0,0,0,451.227218,197.920708,112.8068045,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,17,3,0,2,0,0,0,0,5.013,3.973,2.5065,0,0,0,45.158,35.566,22.579,0,0,0
0,0,0,0,0,0,0,0,9,3,0,0,0,137.096,137.096,137.096,17.871,9.466,8.9355,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,7.201229,7.201229,7.201229,27.563909,16.969618,6.89097725,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,1,0,0,0,1483.996994,754.5265923,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,6,0,0,0,294.454,208.692,98.15133333,0,0,0,4.279,4.279,4.279,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,10,0,0,0,1.814931,1.814931,1.814931,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,14,0,0,0,160.074392,41.387345,16.0074392,0,0,0,38.463231,14.182282,7.6926462,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,3,0,0,0,433.654,432.582,216.827,38.331,38.331,38.331,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,6,0,0,0,113.22,60.342,37.74,40.162,32.762,13.38733333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,4,0,0,0,184.738,74.763,23.09225,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,29.37,29.37,29.37,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,2,0,0,1,553.823886,526.551361,276.911943,0,0,0,0,0,0,0,0,0,33.885744,33.885744,33.885744
0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,40.5,18.355,3.375,2.191,1.482,1.0955,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,9,0,0,0,42.188,28.559,14.06266667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,4,0,0,0,190.484901,100.27918,47.62122525,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,12,4,0,0,0,403.223,179.686,80.6446,110.491,84.67,36.83033333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,5,0,0,0,93.571,67.359,31.19033333,8.686,8.686,8.686,46.49,45.395,23.245,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,4,0,0,2,530.568,479.152,88.428,0,0,0,0,0,0,0,0,0,62.018,60.706,31.009
0,0,0,6,0,3,0,0,27,2,0,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,3,9.564,0,6,0,0,0,0,0,0,0,0,0,0,0,0,644.154,215.019,107.359
0,0,0,0,0,0,0,0,7,7,0,0,0,247.721243,72.035319,27.52458256,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,98.339137,24.190299,12.29239213,0,0,0,0,0,0
3,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,46.543,46.543,46.543,69.875,69.875,65.54033008,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,6,0,0,0,25.888,25.888,25.888,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,3,0,0,0,244.927,148.424,34.98957143,0,0,0,41.649,19.633,5.949857143,0,0,0,0,0,0
3,2,0,1,0,1,0,0,11,6,0,1,0,28.211,28.211,28.211,23.546,15.396,7.848666667,0,0,0,23.826,23.826,23.826,0,0,0
4,4,13,1,0,1,0,0,19,3,0,15,0,0,0,0,0,0,0,0,0,0,141.440641,40.487013,9.429376067,0,0,0
0,0,0,3,0,1,0,2,13,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,125.397784,69.966806,41.79926133
0,0,0,0,0,0,0,0,10,2,0,0,0,204.895604,106.717642,68.29853467,0,0,0,118.074358,85.249026,39.35811933,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,3,0,0,0,210.803,169.073,52.70075,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,37.91,37.91,37.91,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,7,0,0,0,23.195,13.127,5.79875,130.548,37.65,13.0548,0,0,0,0,0,0,0,0,0
0,0,0,4,1,3,0,0,17,7,0,0,1,80.171877,45.212301,26.723959,0,0,0,87.939419,73.856851,43.9697095,0,0,0,4.813651,4.813651,4.813651
0,0,0,0,0,0,0,0,8,3,0,0,0,254.623001,199.031995,63.65575025,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,4,0,0,0,153.165,65.085,51.055,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,1,0,0,0,563.229927,374.828777,187.743309,90.882059,90.882059,75.09486667,0,0,0,0,0,0,0,0,0
0,0,0,4,2,0,0,0,9,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32.377228,23.946153,16.188614
0,0,0,3,0,3,0,0,20,2,9.113,0,0,350.668,79.946,25.04771429,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,17,2,0,1,0,0,0,0,0,0,0,54.86955,22.667128,18.28985,8.648228,8.648228,8.648228,0,0,0
1,0,0,6,0,0,0,10,10,4,0,0,15,138.872,84.208,27.7744,0,0,0,0,0,0,0,0,0,349.231,61.712,23.28206667
0,0,0,1,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,2,12,6,0,2,2,0,0,0,36.174229,18.496964,18.0871145,56.002543,25.827925,11.2005086,15.4634,11.96672,7.7317,35.714436,22.708823,17.857218
0,0,0,0,0,0,0,0,10,4,0,0,1,526.198,135.296,52.6198,0,0,0,0,0,0,0,0,0,38.551,38.551,38.551
1,0,0,0,0,0,0,0,13,8,0,0,0,35.352,33.529,17.676,0,0,0,16.564,15.728,8.282,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,2,0,0,0,686.576,628.538,228.8586667,8.456,8.456,8.456,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,6,0,2,0,0,0,0,32.335096,17.234272,10.77836533,61.948424,28.624791,12.3896848,3.871131,2.944941,1.9355655,0,0,0
0,0,0,0,0,0,0,0,6,5,0,0,0,262.239,262.239,262.239,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,2,0,0,0,1456.097,468.245,112.0074615,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,2,0,0,0,751.865,751.865,302.0928378,403.07,162.156,75.09486667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,3,0,0,1,0,0,0,17.797114,17.797114,17.797114,120.576061,32.942801,13.39734011,0,0,0,4.899443,4.899443,4.899443
8,0,8,0,0,0,0,0,16,5,0,10,0,0,0,0,0,0,0,0,0,0,147.599791,64.682415,14.7599791,0,0,0
0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,44.512844,25.683709,14.83761467,0,0,0,0,0,0
9,0,2,0,0,0,0,0,16,2,0,4,0,0,0,0,0,0,0,0,0,0,93.607118,73.671516,23.4017795,0,0,0
0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,96.243933,18.449332,8.02032775,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,2,0,0,0,513.426942,196.012894,85.571157,162.66968,91.050667,75.09486667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,0,453.25856,168.054267,75.54309333,0,0,0,22.693246,13.482412,11.346623,0,0,0,0,0,0
0,0,0,2,0,0,0,0,16,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,190.327,79.517,21.14744444
4,0,0,1,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,15,1,0,11,0,12.994,7.373,3.2485,23.983,19.93,7.994333333,52.883,43.826,26.4415,247.556,56.976,22.50509091,0,0,0
0,0,0,0,0,0,0,0,8,2,0,0,0,240.471,240.471,240.471,566.6173955,183.930981,47.92475,0,0,0,0,0,0,0,0,0
1,0,0,6,2,0,0,9,8,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,200.822,55.044,20.0822
0,0,0,0,0,0,0,0,9,9,0,0,0,79.493,34.239,26.49766667,1.548,1.548,1.548,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,0,4.295,4.295,4.295,0,0,0,0,0,0,0.633,0.633,0.633
5,0,0,0,0,0,0,0,13,1,0,7,0,406.517989,116.206408,67.75299817,0,0,0,0,0,0,52.18003,17.903892,7.45429,0,0,0
0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,479.0816173,157.0564973,25.826,0,0,0,0,0,0
0,0,0,0,0,0,0,1,14,4,15.465,0,4,0,0,0,0,0,0,73.776,27.786,14.7552,0,0,0,201.01,86.234,50.2525
0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,2.5515,2.5515,2.5515,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,3,0,0,0,479.988,478.097,239.994,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,1,0,3,23,4,0,0,6,0,0,0,33.557,33.557,33.557,10.915,10.915,10.915,0,0,0,107.723,39.356,17.95383333
0,0,0,0,0,0,0,1,12,1,0,0,1,30.370805,30.370805,30.370805,79.130904,32.794551,15.8261808,104.265466,38.867791,14.89506657,0,0,0,87.59109,87.59109,87.59109
0,0,0,1,1,0,0,0,14,3,0,0,0,0,0,0,13.602114,5.719924,4.534038,37.331607,16.649465,9.33290175,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,47.546,13.798,9.5092,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,3,0,0,0,672.953,614.384,134.5906,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,2,0,0,0,999.615,515.782,199.923,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,2,1,0,0,13,7,0,0,8,0,0,0,28.428,12.271,9.476,0,0,0,0,0,0,122.561,33.448,15.320125
0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,531.21596,183.930981,48.29236,73.272622,48.001491,36.636311,0,0,0,0,0,0
0,0,6,0,0,0,0,0,16,3,0,5,0,0,0,0,0,0,0,0,0,0,282.39,114.912,52.64037031,0,0,0
0,0,0,0,0,0,0,0,9,3,0,0,6,229.101,102.154,76.367,0,0,0,32.458,18.671,16.229,0,0,0,182.637,67.329,30.4395
0,0,0,0,0,0,0,0,10,6,0,1,0,0,0,0,0,0,0,31.117239,20.445499,10.372413,21.580928,21.580928,21.580928,0,0,0
0,0,0,0,0,0,0,0,12,2,0,0,0,543.929609,315.194754,54.3929609,16.878339,8.536313,8.4391695,72.577986,24.002658,10.36828371,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,177.469,116.118,59.15633333,40.987,26.969,13.66233333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,2,0,0,0,157.531752,101.20501,78.765876,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,2,0,0,21,3,0,0,1,95.829994,58.709189,47.914997,0,0,0,0,0,0,0,0,0,16.559306,16.559306,16.559306
0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,16,5,0,1,0,0,0,0,0,0,0,106.534076,45.457056,15.21915371,2.42191,2.42191,2.42191,0,0,0
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,566.6173955,183.930981,75.09486667,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,12,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,896.83126,290.59266,79.464796
0,0,2,0,0,0,0,0,14,4,0,4,0,111.237619,111.237619,111.237619,0,0,0,37.51065,17.192147,6.251775,10.411862,4.649321,2.6029655,0,0,0
3,0,0,1,0,0,0,0,13,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.587,6.433,5.2935
0,0,0,0,0,0,0,0,12,4,0,0,3,32.487,32.487,32.487,46.478,24.791,11.6195,68.699,42.076,17.17475,0,0,0,94.584,64.572,31.528
0,0,0,0,0,0,0,0,12,4,0,0,0,228.204,113.831,45.6408,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,2,0,0,1,293.209,291.39,146.6045,0,0,0,170.669,157.0564973,65.54033008,0,0,0,46.401,46.401,46.401
0,0,0,0,0,0,0,0,10,6,0,0,8,0,0,0,0,0,0,50.366,22.063,16.78866667,0,0,0,436.376,184.54,54.547
0,0,0,0,0,0,0,0,11,7,0,0,3,0,0,0,35.555805,35.555805,35.555805,0,0,0,0,0,0,55.920028,30.430554,18.64000933
0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,44.004895,26.931175,5.500611875,18.967384,18.102633,9.483692,0,0,0,0,0,0
0,0,0,1,0,1,0,0,20,3,0,0,0,0,0,0,0,0,0,79.738,77.077,39.869,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,0,0,145.991986,144.146267,72.995993,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,0,405.209205,168.135688,45.023245,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,4,0,3,0,4,15,5,0,3,9,0,0,0,0,0,0,0,0,0,95.009,64.388,31.66966667,185.382,57.754,20.598
0,0,0,0,0,0,0,0,6,3,0,0,0,614.508505,192.71474,47.269885,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,12,0,0,0,0,5,24,1,0,11,7,0,0,0,0,0,0,0,0,0,131.094545,30.833229,11.91768591,121.049412,42.599967,17.29277314
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,566.6173955,183.930981,75.09486667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,5,0,0,0,449.213,193.345,112.30325,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,2,0,0,0,349.893733,231.979325,87.47343325,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,16,3,0,5,0,0,0,0,0,0,0,0,0,0,282.39,114.912,52.64037031,0,0,0
0,0,0,1,1,0,0,1,10,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,336.544303,252.889822,67.3088606
0,0,0,0,0,0,0,0,9,4,0,0,0,122.624,49.466,24.5248,47.971,25.085,23.9855,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,1,0,0,0,306.159945,306.159945,302.0928378,0,0,0,153.005047,54.427696,17.00056078,0,0,0,0,0,0
0,0,1,0,0,0,0,0,9,5,0,2,0,349.020185,117.31273,58.17003083,0,0,0,0,0,0,5.184941,3.931773,2.5924705,0,0,0
0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,59.662,46.38,29.831,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,218.690902,50.884509,24.29898911,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,2,0,0,0,676.547,502.999,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,150.28,83.015,50.09333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,1,0,1,1,86.588293,51.264716,28.86276433,73.229471,25.69696,18.30736775,0,0,0,17.10096,17.10096,17.10096,18.160891,18.160891,18.160891
0,0,0,0,0,0,0,0,4,8,0,0,0,29.370388,25.839343,14.685194,225.169192,26.413698,7.03653725,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,155.771341,60.989011,25.96189017,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,4,0,0,1,40.490814,40.490814,40.490814,0,0,0,0,0,0,0,0,0,119.74001,119.74001,112.5132732
0,0,0,0,0,0,0,0,22,2,0,0,0,4.10777,4.10777,4.10777,152.764353,31.857275,19.09554413,20.036507,14.836192,10.0182535,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,5,11.22962,0,0,34.440184,11.818144,6.8880368,150.575239,59.409549,21.51074843,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,12,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,303.518,148.509,60.7036
0,0,0,0,0,0,0,0,12,3,0,0,0,499.734,284.134,124.9335,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,4,0,0,0,356.781763,166.27113,59.46362717,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,7,0,0,2,0,0,0,15.245,11.161,5.081666667,0,0,0,0,0,0,2.838,1.533,1.419
0,0,0,0,0,0,0,0,8,2,0,0,0,702.219,359.356,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,1,0,0,0,346.258233,269.586791,115.419411,566.6173955,95.834031,31.864296,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,2,0,0,0,702.219,359.356,302.0928378,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,16,4,0,0,0,56.912,44.649,18.97066667,141.07,41.221,15.67444444,30.068,30.068,30.068,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,14,0,0,0,160.074392,41.387345,16.0074392,0,0,0,38.463231,14.182282,7.6926462,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,3,0,0,0,160.05493,160.05493,160.05493,167.826591,167.826591,75.09486667,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,14,10,0,0,1,81.443385,23.208821,8.1443385,0,0,0,0,0,0,0,0,0,20.49938,20.49938,20.49938
0,0,0,0,0,0,0,0,7,7,0,0,0,265.059,149.74,37.86557143,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,1,0,0,0,25.333153,25.333153,25.333153,0,0,0,479.0816173,96.014863,34.7143175,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,8,0,0,1,30.829933,29.798884,15.4149665,34.362308,13.605824,8.590577,0,0,0,0,0,0,3.601763,3.601763,3.601763
0,0,0,1,1,0,0,0,14,3,0,0,0,0,0,0,13.602114,5.719924,4.534038,37.331607,16.649465,9.33290175,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,7,0,0,0,25.447,19.703,8.482333333,0,0,0,26.335,11.74,8.778333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,5,0,0,0,10.854,10.854,10.854,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,4,9.982,0,0,54.284,35.588,18.09466667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,40,0,0,0,0,0,11,1,0,19,0,0,0,0,0,0,0,0,0,0,549.67819,142.89777,37.81668421,0,0,0
0,0,0,0,0,0,0,0,12,3,0,0,0,327.702,130.459,40.96275,0,0,0,0,0,0,0,0,0,0,0,0
3,3,7,1,0,1,0,2,16,2,0,2,5,0,0,0,0,0,0,0,0,0,97.343,82.05,48.6715,192.435,77.818,38.487
0,0,0,0,0,0,0,0,19,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,484.828,290.59266,112.5132732
0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,3,0,0,0,159.857,75.102,31.9714,59.473,59.473,59.473,38.81,28.015,19.405,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,2,0,0,0,162.807861,86.511208,54.269287,43.201959,43.201959,43.201959,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,9,0,0,0,18.246038,9.473363,4.5615095,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,6,0,0,0,392.194,376.253,130.7313333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,7,0,0,0,146.091313,106.684489,36.52282825,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,1,0,0,0,1152.348,577.251,128.0386667,0,0,0,122.062,122.062,65.54033008,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,3,0,0,5,115.342,108.202,38.44733333,0,0,0,0,0,0,0,0,0,166.446,73.472,33.2892
0,0,0,2,0,1,0,0,11,4,0,0,1,336.231,170.997,112.077,1.611,1.611,1.611,0,0,0,0,0,0,110.228,110.228,110.228
0,0,0,0,0,0,0,2,9,5,0,0,3,25.351018,25.351018,25.351018,0,0,0,0,0,0,0,0,0,197.147456,74.850221,65.71581867
0,0,0,0,0,0,0,0,12,3,0,0,0,244.962,75.826,24.4962,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,4,0,0,0,197.992059,142.960564,49.49801475,58.343029,58.343029,58.343029,10.376298,10.376298,10.376298,0,0,0,0,0,0
0,0,0,0,0,0,0,0,27,2,0,0,4,0,0,0,8.613,3.547,2.871,20.605,13.081,10.3025,0,0,0,186.946,126.275,46.7365
